category,rating,label,text_
Home_and_Kitchen_5,5,OR,These lights add a nice warm accent to my bedroom.  I wrapped them around the canopy posts of my bed and it looks very inviting and calming.  They are bright enough but not so bright that it is hard to look at.  They don't seem to heat up too hot although I don't check that very often since they are up so high.  They just add a lovely feature to my room that lights it with a warm tone that seems to make everything else in my room look nicer than it really is so I always have them on if guests come over!
Home_and_Kitchen_5,4,OR,"Would give it a five store but as you probably know it is lots n lots of parcel board. It is very easy to put together, except the knobs stink, they were very hard to screw in and very cheap like everyone else commented. My biggest problem is it wasn't very deep, so if you are like me and passed up reading the measurements then this might be good knowing. I had bought mine to put towels in but it cannot fit them, so now I store toilet paper in it. Anyhow, other than that it looks nice fully functional other then it needing additional shelving inside :)"
Home_and_Kitchen_5,5,CG,I have used this whisk for a couple of weeks and I really love it. I have one in my bathroom and the other in my office. The whisk is a little too strong and the whisk is too short. I would definitely buy this one again if I could.The shape of the rubber seal is great for holding the oil in place. I have had it for a few days now and I love it! I highly recommend it!I am so happy with this product.  It's very easy to use and the color is very vibrant
Home_and_Kitchen_5,5,CG,"I will say that I use it as a long-term storage container for my small bags of coffee.  I had to replace a couple of the plastic ones, so it is not that big of a deal.  I like it very much.I bought this to replace a broken one I bought a year ago. I did not want the old one to become a complete mess. I wanted a great item to replace it. I am very pleased with this product. I am very pleased with this product. It works well, but I am"
Home_and_Kitchen_5,5,CG,"After having 4 different memory foam containers, the only thing I didn't like is the size of the bottom. I had to replace the bottom with the foam plastic one. The foam plastic is just a little thinner and will not stay in place. I would not recommend this product.I bought this to replace the one I had when I got the old one. I was so excited to get one of these, but I had to go to the store and buy a new one for my daughter. She is now 17 and the new one is already"
Home_and_Kitchen_5,5,CG,"My tub'a drain stopper feature, which I thought was a good idea.

The vacuum has a self-heating feature.

The vacuum is rated for a great deal of water, and it does not get very hot.

The tub is rated for a good deal of water, but it does get very hot.

The vacuum is rated for a great deal of water, but it does get very hot.

The vacuum is rated for a great deal of water, but it does get very hot"
Home_and_Kitchen_5,5,OR,"I love water and always have.  I've been drinking it a lot since I was a child and 11 years ago I quit drinking soda so now I'm almost exclusively drinking water this PUR is perfect.  You can use it anywhere, and it's easy to set up.  Simply follow the instructions in the box and within a few minutes you can have fresh filtered water ready to drink.  I filled it to put in our spare fridge to have water available in an emergency or when working in the yard.  I tested the PUR filter pitcher for free, but all opinions are my own."
Home_and_Kitchen_5,1,OR,"The 2 pack Standard pillows are TERRIBLE! First of all, they are not the same as the Queen sized. I purchased 2 of the queen pillows and I am VERY pleased with them. So much, that I decided to buy some standard size for our guest room. Instead of buying the Standard size, I went for the 2 pack deal. To my surprise they are NOT THE SAME! They were packed, jammed packed, into a small postal service box. BURSTING at the seams!! After taking them out, I noticed they are super flat, and barely any down alternative filling in them. DO NOT BUY the 2 pack Standard pillows!!!!!"
Home_and_Kitchen_5,3,OR,"I bought the 20-piece set as a trial, along with some Wallace flatware that cost a bit more.
I would say these are an OK value for the price.  They are attractive though I wish the contrast were a bit more.
The Wallace pieces are heavier and have 18-10 stainlesss, meaning they have 8%-10%  nickel which gives them shine and means they are less likely to rust.

I do like the design and I'd keep these if I didn't have the money to buy better flatware, and they could replace some cheap pieces I already own.
But as it is I just gave these to a friend who needs some flatware."
Home_and_Kitchen_5,3,OR,It does a good job of filtering the water but even a new filter is so slow! And you have to fill the upper container twice to get it to 2/3rds full. Don't fill it any farther or it won't filter the rest that's in the upper part. It just sits there. When you try to pour it the unfiltered water in the upper part is what comes out first. The upper container needs to be bigger. I think they made it that way so you can try their filter out and then go out and buy their filter that attaches to your faucet like I ended up doing.
Home_and_Kitchen_5,3,CG,"I've had this cooler for a couple of years now and I'm still happy with it. It is so quiet and the plastic parts are very sturdy. It does take a little getting used to, but it's a breeze to clean. I'm very happy with this purchase. I'm looking forward to the next one. I hope it lasts a long time. We love this set. I love the color and the size. We are very happy with our purchase. This is my second coffee maker."
Home_and_Kitchen_5,1,CG,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Keurig-B70-Gourmet-Single-Cup-Home-Brewing-System/dp/B000GTR2F6/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Keurig B70 Gourmet Single-Cup Home Brewing System</a>&nbsp;I had to replace a couple of the plastic ones, so it"
Home_and_Kitchen_5,4,CG,I picked this up because it has the design and design of a Grosse Pointe Clipper. It's not the best but it's good enough for me. This is a great fan. It is quiet and does a great job of keeping the water cool. I have had no issues with it. I have a portable fan that I can use for a lot of things. I will say that I have to be careful with it as it is loud and a little loud for me. I have had no problems with the fan.
Home_and_Kitchen_5,5,CG,"Very good product. BUT, it is a very thin piece of plastic that is hard to remove. If you want to remove it, you have to put a piece of plastic in the center of it and then screw it in. Otherwise, it's very thin. I received a 2nd one at a discount in exchange for my honest review. Thank you. We love this set. I love the color and the size. We are very happy with our purchase. This is my second coffee maker."
Home_and_Kitchen_5,4,OR,"It works pretty good. Doesn't heat my bigger candles to the point of filling the room with an aroma even close to lighting it. The smaller candles smell wonderful using this candle warmer though, without any combustion or smoke, so that's great. Buyer beware though, this is made of plastic which means it is very unsafe to use more than a couple of hours or the plastic may begin to melt. Most companies have moved over to ceramic candle warmers to avoid this issue, but if you just want something cheap and you are not a forgetful person then this candle warmer is stellar and sits at a great price."
Home_and_Kitchen_5,5,OR,"If you ever peel potatoes you have to have this. It is such a good peeler.
I bought so many expensive peelers- I have the peeler graveyard but all those expensive ones are no good because they gouge the flesh of fruits and vegetables. Use this!! it just skims the fruit or veg. so you only peel the skin and you have the fruit or veg. in tact.
Fresh thin carrots are the test- those other peelers gouged the carrot so you would see the middle. Use this because you can safely peel without ruining the carrot. You can sweep it back and forth rather fast also- it does a great job!!!!!!!"
Home_and_Kitchen_5,1,OR,"It is my second Primula Espresso Coffee Maker. I should say that the quality went down significantly. The previous one had rubber gasket between upper and lower parts, this one has cheap plastic stuff which leaks when you pour the hot coffee. It is very unpleasant experience. Top portion of the maker has also deteriorated from the previous model. Hadn't I trashed the original box, I would have returned the maker after the very first use.

Ordered a rubber gasket to replace the original plastic one.

Update: the maker was returned as the quality of the product was below expectations. Rate was changed from 2 stars to 1. Not recommended for purchase."
Home_and_Kitchen_5,5,OR,"Love this pillow.  I am a side sleeper and my hubby steals my pillows usually.  This one takes conscious effort to move so it has not been stolen out from under my head in the middle of the night.  It stays cool and keeps it's shape well.  The outside cover comes of for easy washing.  Great pillow.
NOTE:  If your hubby/partner likes to fold your pillows in half and lay on them then make sure to order an extra one because they are definitely not as nice after that happens.  It's like after being squished like that they lose a bit of their soul."
Home_and_Kitchen_5,5,CG,This is my second set of these and they look just like the first one. I have one in my bathroom and the other in my office. The colors are great. They are made of high quality material and are attractive. I am very pleased with the quality of the product.I bought this to put in my closet to store things in. It's a nice size and has great storage for my bags. I have a few items that I am looking for in the closet so I can store them in it too. The color is a little darker than
Home_and_Kitchen_5,5,CG,"I received an Amazon Gift Card for my review.  I will update this review if I find any other items I may have missed.  Thank you!I bought this to put in my oven.  It is a good size, very sturdy.  I use it to heat up the oven.  I have a large oven and I can use it on the counter top.  I love the fact that it has a nice stainless steel finish.  I will buy another for my oven.I bought this for a friend who has arthritis in her hand"
Home_and_Kitchen_5,2,CG,"The flowers are very pretty and have a nice finish. I will keep them for the next couple of months.I had a similar model before and it was a bit more expensive. This is a nice product and I highly recommend it.I use this as a ""pumpkin grinder"" for my family's frozen pizza. I love the fact that it is a non stick surface. I just put it on top of the stove and it works great! It's very easy to clean and holds a lot of food. The base is made of solid"
Home_and_Kitchen_5,5,CG,"I have slept on this pillow for the last 10 years.  I have a small baby girl and she loves it.  I am a firm sleeper, and this pillow is very comfortable.  It is hard to get off without it.  I have had to drop it on the floor and it is still holding up well.  I can't wait to try out the new pillow.  I will buy another pillow for my 2 year old.I have a hard time finding quality sheets for this price.  I have been looking for sheets for years"
Home_and_Kitchen_5,3,OR,"Really cute in theory. But as others mentioned no instructions came with it and it didn't fit together well in any manner I tried. As time was running out I had no option but to use it but it was very wobbly/unbalanced in the only way I could get it together, and I had to rig a way to make it stand somewhat straight by tying plastic strips tightly around the bottom stem. I don't know why the manufacturer doesn't correct these flaws numerous people have informed them of since it is a really pretty design. Just makes you think they don't care, and if they don't why should anyone else?"
Home_and_Kitchen_5,5,OR,"These along with a wide-mouth jar coffee filter have stepped my coldbrew game to a new level.  We prefer lattes generally, so I'll brew a bottle and split the coffee between two mason jars, then add milk & sweetener to taste.  Pour top goes on then in the fridge, ready & waiting to caffeinate our bleary brains long before things like brewing or pouring milk make any sense to a sleep-addled, decaffeinated mind.

Seal on these is decent, though I still keep my finger over the flip top when shaking.  Only complaint is that the flip top likes to flip closed while pouring if you don't hold it open."
Home_and_Kitchen_5,5,OR,"This is a powerful little vacuum and really is a pet hair eraser.  I had to rush my german shepherd to the vet the other day and didn't have enough time to cover the car seats.  Consequently, every seat in the car was literally covered in fur.  I used the Bissell Pet Hair Eraser Handheld Vacuum this morning and within one hour my car looked new inside again.  It has a very strong suction, and the pink rubber tip loosens the hair that sticks to the upholstery so it can be easily vacuumed.  I highly recommend this little gem and the price makes it even better!"
Home_and_Kitchen_5,5,OR,"I'm a big V60 fan. To be truthful I still prefer it over the wave; however, there are times when I have gotten beans and they taste significantly better on the Wave, usually beans from South America. The only real gripe with this pourover method is the filters. At the mercy of these pricey things. I say this because there have been a couple times where I accidentally overpour with my kettle when preheating the dripper/prewetting the filter. What happens with overpour is sometimes the weight of the water will cause creases in the filter and mess up the distribution of the water. You end up with a less tasty cup."
Home_and_Kitchen_5,4,CG,"I like my old beanbag, it's lightweight and comfortable.

The only reason I gave it 4 stars is that it's a bit small, but if you're a lot smaller than that, it's not a problem.I was excited to get this set for my daughter's first party.  She's a huge fan of the ""Star Wars"" set and so I was very excited to get a set of these as well.  The ""Star Wars"" set is very light and very colorful, and I love the colors, too. "
Home_and_Kitchen_5,5,CG,"Love the two handles - nice and strong.  Not too big or too small.  Perfect for a pair of glasses.  Great product.  The plastic handle is great, and the color is beautiful.  Highly recommend.I love it.I bought this to replace a broken one I bought a year ago. I was very disappointed. It's not cheap but it's not very good. It does look pretty, but it is not very good. It's very thin. It's very hard to fill. I would have given it 5 stars if"
Home_and_Kitchen_5,5,CG,"I was drawn in first, and I thought it was a little too close to the wall, but it's fine. The bed is solid and is comfortable. It's a very large frame, and it's not too stiff.I was excited to get this set for my daughter's first party.  She's a huge fan of the ""durable"" plastic containers that she likes.  I love the look of these containers and the fact that they are a good size for her to store her treats.  I'm sure she will love them too."
Home_and_Kitchen_5,5,CG,"I have a larger, regular sized steak knife and it is sharp enough to slice cheese in a couple of minutes. I had to replace a couple of the blades because the first one broke and the second one broke and the second one broke. The first one broke and the second one broke. I had to replace both because I didn't want to damage the knife and I had to replace the blade because I didn't want to damage the knife and I didn't want to damage the knife. The blade is very sharp and works well. The first blade broke after"
Home_and_Kitchen_5,4,OR,"I have just purchased my second of these mixers, as my daughter ""burned out"" the first making cookies (snickerdoodles - not that heavy).  That I am buying another is a reflection of what I like about it - it is very effective in light tasks, from whipping cream to mixing cakes.  It is comfortable in my hands, sits on the counter in a stable fashion when I am scraping the bowl, and ejects the beaters easily.  However it is not meant for heavy tasks - for that I have a KitchenAid stand mixer (of course).  So I gave it a 4 only because it is not really powerful."
Home_and_Kitchen_5,5,OR,"I can't imagine having to press garlic for hours with this thing... it weighs about a pound, literally.  Fortunately, I need only bring it out for minutes at a time.  I've owned roughly a dozen garlic presses in my lifetime, and this one far exceeds the performance of the best of said dozen.  The build is of the same thoughtfully engineered quality that you would expect from OXO and fits comfortably in my hand.  Let me also say that I never realized how much I needed those non-slip rubber handles until I had them.  Easy to clean and dishwasher safe too?  Wow!  Look no further!!!"
Home_and_Kitchen_5,5,OR,"Since I got a dog with a double coat, this has been a lifesaver whenever I see some hair stuck in corners. I hate using our large vacuum more than once a week, so between the roomba and this small handy tool our floor is kept really clean, even during shedding season. I also used it to vacuum my car and got through the backseats and the passenger seat before it ran out of battery, and my car was NOT clean at all when I started, so I think the battery lasts a good 15-20 minutes on a full charge. This has got to be one of my best purchases this year!"
Home_and_Kitchen_5,4,OR,"I bought 2 and they are functional but made from cheaper material than I expected.

This isn't a deal breaker for me, but be forewarned, they seem to be made out of aluminum that is only slightly thicker than a disposable casserole pan (that can be purchased from the grocery store).

Sense I bought these strictly for functionality, and not for their aesthetic appeal; and, being that they were $6.40 each, I am pleased with my purchase and will be keeping them.

If you are looking for something fancy, this probably isn't for you. If however you are looking for an inexpensive way to contain grease splatter, then you will be pleased with this product."
Home_and_Kitchen_5,5,CG,"I was looking to bring some of the pieces to a party and I realized that I needed one.

I had a friend who was a bit overweight and wanted to take it to work. She had her own in the dining room and it was perfect. She was very happy with the product. She loved it. I did have to make sure the pieces fit perfectly so I could use it on the counter to store it. I am very happy with it.

I'm very happy with this purchase. I'm sure I will use it for many years"
Home_and_Kitchen_5,4,CG,"I was shocked to see that it was the only part of the product that did not have the extra suction.  The plastic part is also designed to be ""good"" for suction.  I would not be surprised if it came with some kind of ""dug"" that would allow it to ""handle"" the suction.  However, it is a little difficult to use because the suction is not strong enough to grip the plastic part with a good grip.  The suction is also very strong, so I would not expect it to hold"
Home_and_Kitchen_5,5,CG,"I bought this being a gift for my daughter and she loved it.  It's been a great gift and we are happy with it.  The box was packaged in a very large package with a small box of packing tape on it.  I would recommend this to anyone looking for a great gift.  I love the color and the size.  It is a great quality product.  I would buy it again.  I am very happy with it.This is a great product for the price. It works well, but I wish it was more sturdy"
Home_and_Kitchen_5,5,CG,I love the modern look and feel of the wooden part of the cupboard. I have one in my bathroom and the other in my office. The wood is a nice dark brown and the color is vibrant and vibrant. The cupboard is sturdy and the glass is glass. The bowl is a nice looking piece of art and it has a nice antique feel to it. It has a very nice modern look to it and it looks nice on my counter. I will buy more of these again.I bought this for a friend who has arthritis in her hand and she
Home_and_Kitchen_5,5,OR,"I know this is intended for shoes, but I needed something to hold my assortment of paper punches. I make handcrafted greeting cards, and use a lot of different punches in my creations: border punches, corner punches, flower/leaf/branch punches, snowflakes, tags, circles, etc. etc.

This organizer works perfectly!  The clear pockets allow me to see the punches, and I have easy access to them.  Some of my punches are ""mega"" size, and they fit perfectly into the pockets.  For smaller punches, I can store several related punches in a single pocket.

Very happy with the purchase so far -- it seems to be holding up well (after about 6 weeks of use)."
Home_and_Kitchen_5,2,OR,"I bought this (not on Amazon) to replace a Cuisinart CPT-180 which I moved to my 2nd home in FL, and still works well. I too bought it for the retro look (as I did the Cuisinart) but looks aren't everything. It toasts much slower than its predecessor. If I read an expert review right, the light/dark knob controls a timer rather than a toast sensor, which means no consistency between say white or wheat bread, etc.

On the plus side, I have used it for 18 months with no problems other than the slow toasting. And the slots will take large bagel halves. But I'm done with it. Ordering the Cuisinart CPT-180 today."
Home_and_Kitchen_5,2,OR,"These are terrible for scooping icecream. I think its because the slider piece is not close enough to the scoop... the icecream gets stuck & the scoop gets stuck out, so you must have super human strength to squeeze open or close  the handle & even then, the icecream doesn't come out.  I have tried soaking in hot water & it just makes a mess of melted icecream. These Look like the real thing (there are some that look like these that are much better quality!)  I used the smaller one for cookie dough & that one actually works quite well. Maybe I got a dud on the big one."
Home_and_Kitchen_5,5,OR,"I am in love with this!  I am huge into comfort travel, and this product is perfect for that.  It is large enough for me, so soft, and I love the front zipper pouch to protect valuables while you snooze...or in my case snacks.  It folds back into itself and I personally think it is a good size when properly put away.  I am using it right now on the couch while I type this...I have a feeling it is going to be used a lot more than on the plane!  Got this discounted to try it out, so glad I did, it is my new best friend."
Home_and_Kitchen_5,5,CG,"I make ALOT of cake and it's just too messy for me.

The only thing I would change is the size. I think that is the best part. The cake is so big and it's so deep. I would change it.I bought this to replace a broken one I bought a year ago. I wanted something that would last a long time and so I got this one. It works well and it is sturdy and easy to clean. It's very easy to wash and holds a lot of food. It has a small, square cabinet with"
Home_and_Kitchen_5,5,CG,This product performs well and looks great in the kitchen. I will keep my shelves in order and use them for extra storage. I am very happy with the purchase.This is a great fan. It is quiet and does a great job of keeping the water cool. I have had no issues with it. I have also had it for several years and have not had any issues with the fan. I would recommend it to anyone.We love these containers. They fit well in our home and we have them on the floor next to our baking sheets. They are very well
Home_and_Kitchen_5,5,CG,I was looking to upgrade my old suction cups. I saw this one at a local store. It's not the best but it's good for the price.This is a great fan. It is quiet and does a great job of keeping the water cool. I have had no issues with it. I have a portable fan that I can use for a lot of things. I will say that I have to be careful with it as it is loud and a little loud for me. I have had no problems with the fan. I use it for my son's
Home_and_Kitchen_5,4,CG,"I have used this twice and it is the best. I will keep my review for the next time.I am very happy with this product.  The plastic is sturdy and it does not slide off.  It does not slide around on the counter.  I like the shape of the rubber seal.  I love the color and the fact that the lid is a little longer than I expected.  I am very happy with it and would recommend it to anyone.I love these bowls!  I love that they are so easy to use, and they are so"
Home_and_Kitchen_5,1,OR,"If you can lift furniture high enough to get this product under it, you can lift it high enough to put a furniture slider under it.  I guess if you have some furniture that has a lip on it...  I found it worthless for the furniture I was trying to move.  I am a 49 yr of female who was helping my parents (mid to late 70s) move some office furniture in order to paint a room.  Since there was no lip, I just barely lifted the furniture enough for them to slide a furniture sliders underneath each corner.  I returned this for refund- it was useless to me."
Home_and_Kitchen_5,5,OR,"What a fun idea - great for adults and children!  This is a fun/convenient way to make S'Mores any time of year. I love how it keeps everything contained and organized. It is so easy to use! You can make yummy S'mores at any time, without the mess of a campfire.  We used this with kids on one event and then with adults for a ""Gourmet S'more"" party - I think the adults had more fun with it than the kids!  I am very pleased with this product and would recommend it to friends and family!

I did receive this item for no charge from Tryazon - this is my honest opinion"
Home_and_Kitchen_5,2,OR,"I purchased this for my new loveseat. Its add says ""fits most loveseats"" . I would argue that. The cover is quite small and barely covers 3/4 of the seating area. It would fit a mini couch, or a overstuffed chair but not a standard loveseat. The microfiber cloth is very thin too. One of the selling points which attracted me to the cover was its elastic back supportive strap, well the strap was so short I couldn't stretch the strap over the couch's back so I just cut if off.  I probably would have returned it but it was worth my time and the price of the product. I would not recommend."
Home_and_Kitchen_5,5,OR,"I have owned a lot of corkscrews. The screw on cheap ones look like a piece of wire that is bent into a springlike shape. This corkscrew is a very nice one. The screw has sharp edges like a drill bit. It cuts into the cork and provides a good grip on it so it doesn't break or split when you pull it out of the bottle. the bottle stopper is, likewise, a quality item. It is metal and fits nicely in a wine bottle.

The price from AMAZON was very competitive with the cheap brands and I received the delivery from Precision Kitchenware in 2 days. This is a great product and reliable supplier"
Home_and_Kitchen_5,3,CG,"I've had this feather bed for a couple of weeks and I'm very happy with the quality and the quality. I had a bed that was too tall for me, so I decided to buy this one. It's a good size, comfortable and well made. I like the shape of the mattress, it's a bit smaller than I thought it would be, but I've had it for about a week now and I'm happy with the quality and the quality. This is a great product for the price. It works well, but I wish it was better."
Home_and_Kitchen_5,5,CG,"I am quite satisfied with this set and the quality. I will keep my review for future reference.I bought this for a friend, and she is a very tall woman. She is very happy with it. It is very comfortable, and it is light weight. I am very pleased with the design. I have a large family, and the fact that it is a little heavier than I expected is great. I have a few items that I am happy with, like a basket for my lunch, or a small kitchen table. The material is nice and thick, and the"
Home_and_Kitchen_5,1,CG,"This was my second aerolatte and it was the best. I will keep this for the next couple years.  Great price and I will be ordering another one.I'm a very large fan of the blades and this one is a perfect size for my needs.  I love how easy it is to put together and it's so easy to clean.  It is a little heavier than I expected but I love it.  I am very happy with this purchase.This is a great product for the price. It works well, but I wish it was more"
Home_and_Kitchen_5,5,CG,"As with ALL the other brands, the quality is just what it claims to be. I'm very pleased with the quality and the look.  The box itself is sturdy and very sturdy.  The blades are very sharp and I can't wait to use them for some fun things!  I'm looking forward to using the blades in my kitchen!I bought these for my husband's room for my grandson.  I love them!  The color is very vibrant and very realistic.  They are very light weight and the color is very realistic.  I would highly recommend"
Home_and_Kitchen_5,2,OR,"I soooo wanted to like this item, due to its nice looking design and how it stopped my memory foam from slipping! The design is the only reason why I have given two stars and not one.

Heres the deal breaker: this cool gel cover is like an extreme HEATING PAD! After I completed assembly necessary to sleep in my new bed, I was in need of a nap because I was exhausted. My nap was interrupted by the constant sensation of feeling as if I was about to erupt in flames.  This product TRAPS AND STORES HEAT! I had to end my nap in order to avoid becoming a sweaty mess during the day."
Home_and_Kitchen_5,3,OR,"We use on the door that goes to the garage to keep hats and mittens in and on the door of our baby girls' room to keep her little matching outfits in.  I like that the pockets are mesh in case items that are damp are place in there so that they can dry.  I don't see much of a point to the double pocket.  The hangers that came with it are useless as they do not fit over ANY door that is in our house.  I ended up spending about as much money on 3M command hooks to hang it as I did on the organizer itself, but it works."
Home_and_Kitchen_5,5,OR,"I love this thing! What an amazingly simple concept. It is really nothing more than a big mason jar with a stainless steel infuser, but it works perfectly and makes it possible to enjoy totally individualized iced tea or coffee. The stainless steel filter is made of super fine mesh. It is smooth and relatively easy to clean. Coffee does get between the double screen and you cannot get it out, but, to me, that's no big deal. I am going to buy one for friends and family who love iced coffee as much as I do. My only suggestion: create cute lids. Colors, wood covers or designs would only enhance this already great product."
Home_and_Kitchen_5,2,OR,"Functions reasonably well and so far accurate at temperature readings with ~3 months of weekly use.  The low rating is for the ridiculously complex and counter-intuitive programing which renders it essentially useless beyond the basic function of telling the temperature remotely. I just built a pc and found it easier than trying to operate this unit.  In addition, it's very difficult to read the numbers on the face unless you pick up the unit and press the light button.  This is about the 4th different remote thermometer that I have tried and all have problems, not sure where to find one with the combination or reliability, intuitive programming, easy to read data."
Home_and_Kitchen_5,5,CG,"I had purchased these mugs before and I thought they would be a nice addition to the kitchen. They are so small that I am not sure they would hold up to the same amount of use. They are still very attractive and I am very pleased with the quality of the product. I also love that they are made of the most durable plastic I have ever seen. I will definitely buy more for my kitchen.I have a few of these on my kitchen counter that are very easy to clean and have a nice quality. I use them every day, and they are perfect for"
Home_and_Kitchen_5,5,CG,"I bought this dehydrator because it has the same look and feel of a dehydrator I have used before. I had a similar model before and used it a couple of times and it was still working well. I would definitely buy this one again if I could. The shape of the lid is a little odd, but it's a good size and it fits perfectly on my sink. I just put it on top of the sink and it looks great! It's very easy to clean and holds a lot of liquid, so I would definitely recommend it."
Home_and_Kitchen_5,4,CG,"I wanted something to hold a bunch of pieces of clothing but it's kind of hard to find.

I had to get a solid piece of fabric out of the box and it's just not worth it.

I'm going to give it a try.The shape of the mattress is a little off, but it's a good quality and well made. It has a very nice height for my bed and it's comfortable to sleep on. I will buy another for my queen bed.I love it. I use it every day, and it is so easy to"
Home_and_Kitchen_5,5,OR,"I certainly agree with the reviewer who said this peeler performed awesomely on peaches.  (It also works nicely on nectarines and other soft fruit.) It also comes with a hard plastic blade guard that protects the blade when it's tossed in a drawer.  Like others, I purchased this item for the wrong reason (in order to qualify for the extra $25 off an order of $125 or more), but I am certainly glad I did.

5/11/06:  This peeler also does a fine job on ripe tomatoes (for those who do not wish to peel using the traditional scalding method).

11/04/06:  I have purchased several for 'stocking stuffers'.  You might consider doing the same."
Home_and_Kitchen_5,4,OR,"Night stand went together pretty easily except for the thin panel that gets attached to the back. The panel was tricky to align with right angles and keep at the right height. It might be easier with two people. Otherwise, it's very easy for one person to put together in very little time.

It's a sturdy piece. It works really well for me as a printer stand and the shelves are perfect for printer paper and other supplies. It is significantly cheaper than other printer stands and would also be great for its intended use as a nightstand.

The chocolate color would go well with darker stained wood furniture or black furniture (I have both in the room)."
Home_and_Kitchen_5,5,OR,"I acquired this amazing product for cheap from BestBuy, because I think Dyson was renaming their DC series to ""V6"" at the time. In the past, the thought of dealing with cords and heavy vacuums typically prevailed over my urge to keep things clean, until such a time when everything just became intolerably dusty. However, with this vacuum, cleaning is actually kind of fun.

But what really inspired me to write this review was how awesomely and effectively this thing sucks up and kills bugs. Turn the ""Max"" setting on and no insect or arachnid shall escape its wrath. Suck them up from five feet away, spin them around and they are dead. I love this thing."
Home_and_Kitchen_5,3,CG,"These are the cutest, most beautiful containers I've ever used.

The only reason I gave it four stars is that the plastic lid is too small for a tall container. I used this to make a little bread in the oven, and it worked out very well.

The only downside is that the lid is not as solid as the plastic lid on the Oster. I will say that I had to use a different lid to make sure it didn't break, and that is not a big deal for me.

Overall, I'm very happy with the"
Home_and_Kitchen_5,5,CG,I got these for cookies. They are the perfect size and fit perfectly. They have a nice grain to them and they are a nice look. I am very happy with these. I would definitely recommend these to anyone.Love this cover. Easy to clean. I use it to cover my sunblock. It is very soft and plush. I can't wait to use it for my tea. I just put it on top of the stove and it is great! It's very easy to wash and dry. I highly recommend it.I bought these for my daughter to use for her
Home_and_Kitchen_5,4,CG,"I bought 3 different types of containers and they look just like the picture, just the same colors. I bought this for a friend, she loves it!I bought this for my daughter's room. It is a good size for her size. I use it to hold her clothes and a lot of things. I also use it to store a lot of clothes. I love the fact that it has a nice depth to it, it keeps things organized and easy to clean. I would highly recommend it. I bought these for my daughter's room."
Home_and_Kitchen_5,1,OR,"I purchased this and an American Expedition coffee mug for myself. I was shocked to discover that both of these products are actually made in China (along with everything else that ""American"" Expedition sells, as far as I can tell).

Functionally the mug works fine, and the artwork is attractive. I paid a little more for this than I normally would for a similar mug thinking I was getting something special, but other than the artwork it is just a cheap travel mug.

The words ""America"" and ""American"" appear about a dozen times on the packaging, along with words like ""authentic"" and ""pride."" Apparently American Expedition takes pride in America, just not enough to have their products made here."
Home_and_Kitchen_5,2,OR,"Other than that, what's there to complain about?
The new version of the product has a plastic sleeve that gives a more accurate temperature reading but why care when it takes all day to chill the bottle of white? It is unbelievably noisy when operating and couldn't possibly be used any place you want to have a conversation. If you put your white wine in the refrigerator to bring it close to serving temp and then put it in the chiller it might work to your advantage (the unit won't be on very long) but this thing is not worth whatever you're going to pay for it. BTW, there's now a 2-bottle version. It doesn't work any better."
Home_and_Kitchen_5,5,OR,"Having had an allergy test done, I was found to have pretty strong allergies to Dust Mites. After having my physician suggest getting a bed encasement i chose to go with this offering. One thing i read was that other customers complained of the ""heat"" they experienced. This encasement has 2 sides... one more terrycloth like and one smooth and almost silky. I chose to put the terrycloth side down and have the smoother side near my sheet set. I've not had any issues with heat (matter of fact I was quite cold last night) and my stuffiness in the morning is SIGNIFICANTLY reduced. Due specifically to the improved dust mite situation, i'm sleeping SOOOOOO much better!!!"
Home_and_Kitchen_5,4,CG,"This is my first sharpening tool.  It's a good one.  It's been used to sharpen small knives and I am very happy with the results.  The only thing that I do not like is that the handle is very short.  This is a problem for me.  I prefer to have a knife that I can grip over the handle.  I like the blade for my hands, but I like the handle for my hands because it allows me to carry knives in the hand without having to worry about pulling them out.  This is a little bit small for"
Home_and_Kitchen_5,4,CG,These have a heavy base and an easy to grip handle.  The only reason I gave them 5 stars is because the box is a bit small but the plastic lid does hold it together.  The only reason I gave it 4 stars is because the lid was cracked.  The lid is not a very strong lid.  I will update if I have any issues with the lid.  I just put the lid on and the lid is on.  I will update if I have any problems with the lid.These are great.  I love that they are made of fiberglass.
Home_and_Kitchen_5,5,CG,"I tried these twice - one on the side and one on the back of my car seat. The other two had the same problem, but they're the same product. They were made of plastic and had no seams. I'm not sure why. I'm sure it was because the machine is a bit smaller than I expected it to be. I'm not sure why. I'm sure it was because the machine is a little bigger than I thought it would be, but I'm not sure. I don't know why. I would buy this again.This is a beautiful mug."
Home_and_Kitchen_5,4,CG,"The shape is a little more bulky than the picture. I will admit that it's been a little difficult to get the hang of, but it is the perfect size for a 4'2"" queen bed. It will be a perfect size for my daughters room.It was very easy to install.  I have a 2 year old who can't move on his feet so I installed it on his bed.  I love the fact that it is so easy to clean and dry.  I have had no problems with the silicone.  I love that it is made of glass. "
